number,background,beard,dress,eyes,eyewear,face,head,skin
8416,green,none,navy,happy,thug,love,samurai,ink
8417,teal,none,airforce,lost,tech,lol,messi,zombie
8419,brown,tehran,cupid,gotcha,android,seville,none,plain
8420,brown,none,taipei,zobro,thug,smile,pop,alien
8421,blue,none,none,sic,android,naples,none,plain
8422,purple,none,none,bro,pirate,smile,devil,ape
8427,blue,rhodes,none,bro,android,sic,devil,tiger
8428,brown,rhodes,army,zobro,gold,420,angel,ink
8429,teal,tehran,gold,zobro,android,havana,kazan,zombie
8430,purple,none,bavaria,bro,none,holmes,mexico,zombie
8432,dark-green,tehran,puffer,sic,none,love,crete,dalmation
8433,blue,austin,puffer,zobro,thug,mexico,golf,plain
8439,brown,none,luffy,eth,none,naples,ride,ink
8447,green,none,none,love,vegas,love,travolta,ink
8449,teal,washington,knight,eth,none,nyc,messi,ink
8453,yellow,muscat,amazon,gotcha,matrix,cheeky,taproot,plain
8454,brown,washington,la,fire,gold,smile,nyc,tiger
8455,purple,none,jordan,where,android,cheeky,ninja,zombie
8458,green,none,nyc,zobro,android,gurgaon,alabama,ink
8460,brown,tehran,mumbai,sus,office,gurgaon,king,ape
8461,dark-green,none,lol,sus,party,smile,music,dalmation
8463,brown,muscat,navy,lost,matrix,smile,panama,alien
8465,blue,none,space,sus,none,smile,taproot,dalmation
8467,red,nice,knight,sus,gandhi,naples,noogle,dmt
8469,teal,none,none,happy,gandhi,lol,ninja,machine
8471,teal,none,track,bro,none,love,music,dalmation
8472,blue,muscat,eminem,bro,office,naples,none,machine
8474,red,rhodes,kermit,where,miami,smile,bravo,tiger
8475,brown,none,jordan,gotcha,vision,naples,scotland,plain
8477,green,none,amazon,gotcha,machine,sic,ninja,ink
8479,yellow,rhodes,ride,bro,thug,naples,bravo,dmt
8481,orange,none,kill,bro,machine,mexico,minnesota,plain
8482,yellow,muscat,amazon,sus,gold,smile,bravo,plain
8483,brown,tehran,poker,where,gold,bigo,nyc,tiger
8484,orange,none,boston,dead,none,naples,none,machine
8486,mint,none,ride,sic,thug,bigo,nyc,avatar
8490,purple,muscat,ride,dead,gold,cheeky,zoro,dalmation
8491,dark-green,tehran,space,what,miami,lol,bravo,trippy
8493,yellow,none,airforce,bro,gold,love,athens,dalmation
8499,blue,none,none,zobro,none,cheeky,monk,dalmation
8504,purple,muscat,none,what,gandhi,smile,nj,plain
8505,mint,none,amsterdam,fire,matrix,havana,vegas,plain
8507,blue,lebanon,virginia,where,love,cheeky,kazan,dmt
8510,mint,muscat,jdh,eth,none,cheeky,travolta,plain
8511,purple,none,none,btc,none,smile,ride,ink
8512,teal,none,la,happy,none,smile,king,tiger
8513,mint,none,nyc,sus,pirate,naples,none,dmt
8515,purple,none,zobro,bro,machine,party,golf,dmt
8524,dark-green,washington,hawaii,where,vegas,cheeky,london,gold
8525,teal,none,none,zobro,potter,bigo,food,zombie
8526,dark-green,none,poker,btc,none,smile,rico,ink
8529,brown,none,ride,sic,machine,420,nyc,plain
8530,purple,none,zobro,love,potter,tobacco,kazan,plain
8532,mint,none,space,sic,3d,smile,food,trippy
8534,brown,moscow,venice,gotcha,matrix,lol,mexico,tiger
8535,brown,none,nyc,bro,office,gurgaon,paris,ink
8536,yellow,none,none,gotcha,android,smile,food,tiger
8538,yellow,austin,saul,bro,vegas,naples,vegas,trippy
8540,purple,none,taipei,happy,gold,420,dream,gold
8541,red,nice,kermit,bro,android,smile,alabama,zombie
8547,green,none,jdh,gotcha,none,smile,cairo,trippy
8552,purple,none,jordan,happy,none,smile,food,ink
8554,brown,washington,hawaii,btc,none,holmes,pods,tiger
8556,yellow,nice,king,love,vegas,naples,monk,gold
8559,yellow,lebanon,airforce,fire,android,sic,scotland,tiger
8561,blue,none,puffer,sic,none,love,minnesota,avatar
8562,brown,none,space,sus,none,candy,popeye,ink
8563,purple,none,rich,bro,zorro,smile,mexico,dalmation
8564,green,tehran,none,dead,vegas,420,pods,plain
8566,teal,rhodes,lol,btc,none,naples,dream,dalmation
8568,purple,none,none,gotcha,none,havana,crete,avatar
8569,yellow,none,btc,what,tech,gurgaon,pirate,avatar
8573,green,none,sailor,sus,none,holmes,nj,tiger
8574,brown,muscat,none,happy,none,nyc,none,dmt
8575,brown,washington,farming,what,vision,smile,fireman,avatar
8579,purple,tehran,wallst,zobro,machine,love,ninja,machine
8581,blue,lebanon,bull,happy,3d,cheeky,ride,plain
8582,brown,rhodes,saul,lost,xmen,havana,panama,ape
8583,purple,none,venice,bro,matrix,bigo,sumo,ape
8584,blue,muscat,poker,fire,vegas,mexico,angel,tiger
8586,blue,tehran,zion,what,matrix,cheeky,hell,trippy
8588,red,austin,hack,gotcha,office,havana,none,plain
8589,dark-green,lebanon,jordan,happy,vegas,smile,bravo,trippy
8590,purple,none,zobro,sic,3d,smile,panama,dalmation
8592,yellow,none,none,happy,matrix,gurgaon,panama,dalmation
8597,purple,none,none,love,gandhi,love,pods,ape
8600,teal,lebanon,puffer,bro,none,naples,rico,plain
8601,teal,lebanon,airforce,bro,none,nyc,fireman,trippy
8606,purple,none,hawaii,love,tech,smile,monk,trippy
8609,red,none,eminem,happy,3d,party,none,dalmation
8615,mint,none,track,where,miami,party,pirate,dalmation
8623,green,moscow,night,love,tech,naples,nj,dalmation
8626,red,muscat,hack,zobro,none,love,none,avatar
8628,green,lebanon,amsterdam,sus,matrix,naples,military,dalmation
8630,blue,none,none,happy,none,sic,rico,machine
8633,blue,rhodes,amazon,zobro,vision,sic,minnesota,trippy
8635,mint,rhodes,btc,bro,love,naples,aantonop,machine
8638,orange,none,space,bro,love,gurgaon,panama,tiger
8640,orange,none,zobro,dead,vegas,love,london,dmt
8642,red,none,samurai,bro,party,smile,messi,tiger
8647,dark-green,rhodes,army,bro,gandhi,cheeky,panama,avatar
8650,purple,rhodes,guantanamo,btc,none,naples,zoro,ink
8654,red,austin,samurai,sus,potter,sic,bravo,ink
8655,blue,none,none,fire,love,smile,samurai,plain
8659,mint,tehran,guantanamo,sic,none,candy,london,plain
8667,purple,none,army,where,none,gurgaon,ninja,dmt
8671,brown,none,hawaii,happy,potter,smile,travolta,ape
8672,teal,rhodes,farming,what,zorro,holmes,vegas,ink
8673,dark-green,tehran,boston,lost,android,lol,kazan,plain
8678,blue,none,jdh,where,vision,nyc,jerusalem,plain
8681,yellow,nice,bavaria,what,none,seville,angel,dalmation
8682,brown,none,poker,fire,miami,nyc,crete,tiger
8683,green,none,nyc,what,machine,cheeky,samurai,gold
8684,dark-green,none,btc,sic,gold,love,alabama,dalmation
8685,green,none,ninja,where,none,tobacco,jerusalem,avatar
8688,blue,none,malaga,happy,vision,love,king,plain
8689,mint,none,dead,where,thug,sic,aantonop,ink
8690,purple,none,night,happy,office,nyc,kazan,zombie
8697,dark-green,none,guantanamo,zobro,none,gurgaon,zoro,machine
8699,dark-green,none,btc,gotcha,gandhi,naples,zoro,dmt
8706,mint,muscat,agra,sic,potter,mexico,none,machine
8709,teal,tehran,wallst,bro,office,bigo,music,dalmation
8710,teal,none,agra,lost,miami,naples,london,dalmation
8712,mint,washington,bavaria,what,vision,naples,popeye,trippy
8715,red,washington,none,bro,love,smile,dream,plain
8719,purple,rhodes,zobro,where,none,sic,none,ink
8720,green,none,btc,fire,none,seville,golf,plain
8722,mint,none,kill,lost,office,bigo,ride,alien
8727,teal,muscat,bull,bro,none,lol,alabama,dmt
8731,teal,none,jordan,eth,none,love,messi,dmt
8734,orange,muscat,eminem,happy,party,love,none,tiger
8736,red,none,venice,eth,none,party,monk,gold
8737,blue,hulk,smart,dead,vegas,sic,crete,avatar
8739,dark-green,rhodes,btc,what,office,nyc,king,dalmation
8740,brown,none,ride,sic,none,holmes,minnesota,dmt
8741,teal,none,mumbai,bro,miami,gurgaon,angel,ink
8742,teal,washington,fairbanks,bro,none,candy,messi,plain
8743,yellow,none,virginia,bro,party,smile,hell,plain
8745,dark-green,rhodes,amsterdam,gotcha,vision,love,devil,trippy
8747,red,muscat,shinobi,lost,office,vape,crete,gold
8749,mint,none,none,bro,love,love,food,tiger
8751,yellow,none,navy,love,thug,bigo,panama,plain
8753,mint,hulk,none,btc,none,smile,king,avatar
8754,dark-green,tehran,airforce,fire,gold,tobacco,samurai,trippy
8755,dark-green,lebanon,hawaii,happy,zorro,bigo,food,plain
8759,brown,none,army,dead,party,lol,aantonop,avatar
8760,dark-green,none,mumbai,bro,office,party,nj,avatar
8763,yellow,rhodes,space,what,none,cheeky,devil,ink
8764,red,muscat,guantanamo,bro,thug,vape,bravo,dalmation
8766,green,tehran,fairbanks,bro,none,naples,punk,machine
8769,teal,none,mib,bro,gandhi,holmes,music,ink
8770,teal,rhodes,ride,sus,gandhi,naples,taproot,plain
8771,mint,none,space,zobro,party,nyc,pop,alien
8775,blue,none,navy,bro,pirate,smile,belair,tiger
8776,green,hulk,track,sus,vision,gurgaon,crete,tiger
8778,red,lebanon,lol,sus,none,bigo,crete,trippy
8782,yellow,none,luffy,happy,gandhi,vape,pirate,ink
8783,dark-green,lebanon,boston,bro,3d,cheeky,ninja,dalmation
8785,yellow,none,nyc,bro,none,smile,ride,dalmation
8786,blue,hulk,btc,bro,none,naples,army,alien
8789,purple,hulk,rich,bro,thug,lol,rico,plain
8792,red,none,luffy,btc,none,sic,nyc,tiger
8793,mint,austin,ninja,sus,gandhi,sic,army,dalmation
8795,brown,lebanon,lol,dead,3d,seville,paris,avatar
8799,yellow,none,fairbanks,bro,love,smile,alabama,alien
8801,orange,none,wallst,happy,gandhi,lol,music,ape
8802,mint,muscat,boston,love,machine,love,army,ink
8806,teal,none,hawaii,bro,thug,cheeky,king,dalmation
8807,green,nice,guantanamo,what,3d,sic,paris,ink
8810,green,hulk,cupid,gotcha,android,havana,alabama,tiger
8811,dark-green,none,army,where,potter,bigo,bravo,tiger
8812,purple,washington,guantanamo,zobro,zorro,havana,kazan,ink
8813,purple,none,guantanamo,fire,none,bigo,devil,plain
8814,yellow,rhodes,taipei,love,machine,smile,travolta,zombie
8816,purple,none,navy,sus,party,cheeky,pirate,dmt
8819,red,rhodes,agra,bro,tech,smile,zoro,gold
8822,purple,lebanon,bavaria,sic,tech,smile,king,tiger
8823,purple,none,wallst,sus,party,mexico,none,plain
8824,teal,none,luffy,zobro,office,bigo,samurai,dalmation
8825,mint,none,lahore,happy,gold,tobacco,scotland,avatar
8828,dark-green,none,ninja,love,tech,cheeky,golf,plain
8829,teal,none,samurai,bro,miami,mexico,pirate,trippy
8830,dark-green,none,hack,dead,party,candy,none,dalmation
8832,blue,none,popeye,fire,office,cheeky,athens,ink
8835,dark-green,none,king,happy,android,love,messi,plain
8836,yellow,austin,king,dead,vegas,smile,oregon,dalmation
8839,brown,austin,none,bro,gandhi,lol,samurai,plain
8840,blue,muscat,amsterdam,sic,potter,candy,kazan,tiger
8843,brown,none,navy,sus,machine,gurgaon,monk,plain
8844,mint,muscat,poker,bro,vegas,smile,dream,machine
8846,dark-green,none,monaco,gotcha,none,holmes,monk,dmt
8849,dark-green,nice,hack,what,android,smile,none,avatar
8850,brown,rhodes,amazon,where,potter,sic,crete,avatar
8852,brown,muscat,hack,sic,zorro,sic,none,plain
8853,teal,none,eminem,love,machine,smile,none,ink
8856,red,tehran,rich,fire,love,havana,scotland,alien
8863,yellow,washington,jordan,love,xmen,smile,paris,machine
8865,blue,washington,space,bro,xmen,smile,bravo,plain
8866,yellow,nice,mib,dead,miami,cheeky,sparta,plain
8870,green,moscow,agra,bro,vegas,cheeky,sumo,plain
8877,red,washington,army,happy,none,gurgaon,none,ink
8878,brown,muscat,rich,bro,potter,smile,music,alien
8883,blue,none,farming,sus,android,cheeky,oregon,plain
8884,brown,rhodes,wallst,love,android,naples,vegas,plain
8887,teal,lebanon,space,bro,zorro,bigo,ninja,avatar
8893,dark-green,hulk,jobs,btc,none,party,minnesota,tiger
8900,dark-green,none,amazon,bro,gold,nyc,popeye,ink
8901,dark-green,hulk,amazon,gotcha,android,lol,monk,tiger
8905,dark-green,none,smart,where,android,naples,london,dalmation
8920,purple,muscat,taipei,what,tech,seville,rico,avatar
8924,blue,hulk,guantanamo,bro,love,naples,bingham,ink
8934,yellow,lebanon,kermit,eth,none,cheeky,oregon,plain
8937,yellow,none,airforce,gotcha,xmen,gurgaon,zoro,ink
8940,green,none,luffy,bro,tech,seville,devil,trippy
8952,mint,muscat,guantanamo,sus,party,bigo,ninja,plain
8959,mint,hulk,none,lost,none,lol,popeye,plain
8961,teal,tehran,wallst,gotcha,android,holmes,hell,plain
8962,teal,tehran,jdh,sic,love,cheeky,pop,trippy
8964,dark-green,moscow,dead,sic,none,smile,london,ink
8965,orange,muscat,hawaii,btc,none,cheeky,none,trippy
8967,teal,none,dead,sic,potter,lol,vegas,plain
8968,brown,none,none,bro,machine,vape,ninja,avatar
8970,teal,moscow,luffy,sus,love,smile,ride,ink
8973,green,nice,kermit,bro,gold,tobacco,pods,tiger
8981,teal,moscow,navy,fire,vision,holmes,pop,machine
8984,teal,nice,knight,sus,none,candy,aantonop,dalmation
8985,red,none,venice,btc,none,lol,oregon,plain
8986,purple,none,luffy,fire,3d,cheeky,bravo,tiger
8987,mint,none,ride,eth,none,party,oregon,dmt
8989,purple,hulk,monaco,fire,gold,lol,pop,dmt
8992,yellow,none,none,happy,none,sic,jerusalem,trippy
8996,mint,nice,hawaii,zobro,office,smile,sumo,dalmation
8998,red,none,venice,bro,machine,smile,belair,plain
8999,blue,none,navy,eth,none,cheeky,belair,ink
9001,brown,none,cold,happy,vegas,smile,monk,ink
9002,orange,austin,space,btc,none,smile,punk,dalmation
9003,brown,none,ride,bro,none,smile,ride,trippy
9004,brown,nice,naruto,where,xmen,party,london,machine
9005,brown,muscat,sicily,where,none,cheeky,noogle,avatar
9006,blue,moscow,navy,eth,none,smile,dream,plain
9007,mint,none,night,gotcha,tech,candy,taproot,plain
9011,teal,none,none,gotcha,none,nyc,fireman,dalmation
9012,teal,muscat,night,gotcha,none,tobacco,none,tiger
9013,mint,none,venice,dead,none,bigo,ride,zombie
9015,teal,tehran,jdh,happy,android,nyc,golf,plain
9016,yellow,tehran,ninja,happy,love,havana,crete,trippy
9019,orange,washington,hawaii,bro,xmen,bigo,bingham,tiger
9021,brown,none,malibu,where,miami,cheeky,punk,plain
9022,orange,nice,taipei,where,none,party,fireman,tiger
9025,green,tehran,none,fire,none,cheeky,golf,trippy
9031,teal,muscat,hawaii,happy,thug,420,popeye,avatar
9035,brown,austin,btc,bro,android,vape,queen,dmt
9046,brown,muscat,none,gotcha,party,havana,taproot,plain
9048,orange,none,none,love,zorro,naples,bravo,machine
9050,blue,none,sicily,happy,xmen,love,none,plain
9051,green,washington,airforce,sus,none,candy,samurai,plain
9057,mint,nice,kobe,sus,none,420,popeye,ink
9064,blue,none,none,bro,pirate,holmes,london,ape
9065,dark-green,none,gold,bro,none,smile,belair,dalmation
9066,blue,rhodes,none,happy,gandhi,mexico,crete,ink
9067,yellow,muscat,none,lost,android,lol,belair,plain
9069,red,none,gold,zobro,none,love,angel,avatar
9076,green,muscat,poker,happy,none,smile,travolta,tiger
9077,dark-green,hulk,none,where,none,naples,scotland,plain
9080,dark-green,rhodes,hawaii,happy,party,smile,kazan,plain
9087,red,austin,sailor,what,vegas,holmes,music,dalmation
9088,red,none,cupid,sic,gandhi,love,popeye,plain
9089,orange,muscat,none,where,thug,party,sparta,alien
9097,green,none,saul,zobro,none,bigo,popeye,ink
9101,purple,none,navy,where,matrix,smile,samurai,machine
9102,orange,none,none,btc,none,cheeky,sumo,plain
9103,green,nice,kermit,bro,none,naples,fireman,trippy
9105,mint,none,kill,bro,office,smile,mexico,dmt
9109,red,lebanon,none,where,office,gurgaon,mexico,plain
9110,yellow,none,lol,bro,3d,lol,scotland,alien
9113,purple,none,king,happy,none,bigo,pods,trippy
9118,teal,nice,space,sus,vegas,candy,hell,machine
9121,mint,none,agra,sic,love,naples,rico,dalmation
9123,teal,none,dead,zobro,3d,candy,sparta,zombie
9125,mint,muscat,none,eth,none,cheeky,panama,trippy
9133,mint,lebanon,space,happy,none,sic,noogle,avatar
9142,green,muscat,rio,zobro,none,love,punk,ink
9144,dark-green,none,rich,sus,none,bigo,ride,tiger
9145,dark-green,none,navy,btc,none,nyc,noogle,ape
9147,mint,muscat,hawaii,sus,party,lol,ninja,trippy
9150,brown,moscow,btc,bro,xmen,smile,army,plain
9151,red,muscat,jdh,gotcha,none,candy,kazan,tiger
9155,purple,none,gala,what,3d,bigo,military,machine
9157,dark-green,washington,none,happy,thug,smile,ride,avatar
9158,blue,none,navy,happy,miami,lol,alabama,ape
9160,teal,nice,track,bro,tech,love,sparta,tiger
9163,brown,lebanon,none,dead,party,smile,travolta,zombie
9167,brown,muscat,space,bro,vegas,cheeky,bravo,avatar
9168,teal,tehran,army,gotcha,thug,love,military,ape
9169,purple,none,none,where,machine,holmes,devil,tiger
9170,teal,lebanon,hawaii,sic,potter,cheeky,noogle,plain
9171,blue,tehran,party,bro,pirate,havana,belair,plain
9172,mint,tehran,agra,what,vegas,smile,rico,avatar
9175,green,none,hawaii,gotcha,pirate,party,monk,avatar
9177,brown,washington,sicily,sic,gold,sic,london,tiger
9178,purple,none,nyc,sic,love,love,noogle,gold
9182,teal,none,none,bro,pirate,bigo,vegas,avatar
9187,purple,muscat,none,fire,thug,sic,sparta,plain
9193,orange,none,lahore,happy,potter,bigo,king,plain
9194,orange,nice,lahore,where,gandhi,lol,sparta,gold
9197,green,none,guest,bro,party,smile,oregon,tiger
9207,green,austin,none,gotcha,tech,nyc,minnesota,trippy
9211,teal,none,kermit,btc,none,holmes,panama,avatar
9213,yellow,none,none,bro,none,vape,ride,gold
9235,mint,none,none,lost,tech,smile,travolta,dmt
9240,teal,none,airforce,bro,party,love,none,dalmation
9241,red,none,naruto,where,pirate,naples,pirate,ape
9242,yellow,none,guantanamo,sic,vegas,lol,army,plain
9244,dark-green,moscow,venice,bro,vegas,love,music,plain
9245,dark-green,none,eminem,bro,none,smile,none,tiger
9246,orange,none,space,happy,vision,naples,rico,plain
9247,yellow,muscat,none,btc,none,bigo,nyc,avatar
9249,brown,none,none,bro,vegas,naples,food,plain
9250,teal,muscat,puffer,what,android,sic,pop,ape
9251,blue,muscat,hack,where,party,smile,none,dmt
9252,green,hulk,kill,bro,miami,lol,bravo,avatar
9261,yellow,tehran,army,love,tech,nyc,devil,trippy
9263,red,none,space,love,miami,smile,king,plain
9268,purple,tehran,jdh,sus,matrix,party,ride,ink
9269,red,none,amazon,love,party,mexico,food,plain
9271,brown,muscat,samurai,lost,vegas,cheeky,travolta,ink
9272,yellow,none,jdh,sic,none,cheeky,travolta,trippy
9276,brown,austin,ride,sic,vision,420,athens,plain
9277,dark-green,rhodes,none,where,xmen,cheeky,travolta,gold
9278,dark-green,none,btc,where,zorro,lol,none,avatar
9279,teal,tehran,king,bro,miami,cheeky,zoro,dalmation
9280,red,none,rich,eth,none,naples,nj,avatar
9283,green,rhodes,eminem,where,xmen,lol,none,machine
9289,mint,none,none,zobro,potter,bigo,music,trippy
9291,brown,none,guest,bro,gandhi,bigo,angel,tiger
9292,red,hulk,eminem,sic,none,sic,none,panda
9297,green,muscat,rio,love,party,smile,pop,dalmation
9300,mint,none,hack,gotcha,android,smile,none,dmt
9303,mint,muscat,mib,happy,office,lol,punk,dalmation
9306,brown,washington,mumbai,sic,none,havana,samurai,avatar
9307,dark-green,hulk,agra,eth,none,420,crete,trippy
9309,mint,none,ride,where,matrix,holmes,travolta,dalmation
9311,brown,muscat,monaco,bro,office,nyc,belair,machine
9313,green,none,king,happy,zorro,smile,golf,avatar
9314,yellow,none,saul,btc,none,love,travolta,plain
9315,brown,washington,airforce,love,tech,smile,noogle,dalmation
9318,mint,moscow,poker,what,thug,tobacco,london,plain
9325,orange,austin,navy,where,none,gurgaon,military,plain
9328,brown,moscow,cupid,sus,office,sic,mexico,gold
9335,green,none,ninja,bro,none,lol,king,trippy
9339,purple,none,none,bro,none,lol,rico,zombie
9347,mint,none,amsterdam,bro,office,gurgaon,kazan,plain
